Datetime,Open,High,Low,Close,Volume
2024-02-12T12:00:00+05:30,21686.9,21688.75,21649.05,21649.55,0
2024-02-12T12:05:00+05:30,21649.6,21654.05,21610.15,21625.3,0
2024-02-12T12:10:00+05:30,21625.5,21642.35,21623.5,21637.2,0
2024-02-12T12:15:00+05:30,21639.05,21671.15,21636.15,21668.8,0
2024-02-12T12:20:00+05:30,21669.1,21680.7,21661.8,21665.45,0
2024-02-12T12:25:00+05:30,21665.25,21667.9,21648.2,21660.6,0
2024-02-12T12:30:00+05:30,21660.75,21677.1,21657.75,21659.1,0
2024-02-12T12:35:00+05:30,21658.9,21675.4,21657.85,21669.3,0
2024-02-12T12:40:00+05:30,21669.0,21672.45,21662.25,21664.4,0
2024-02-12T12:45:00+05:30,21665.45,21672.3,21631.75,21641.95,0
2024-02-12T12:50:00+05:30,21641.9,21651.85,21633.6,21646.2,0
2024-02-12T12:55:00+05:30,21645.8,21647.95,21617.45,21627.95,0
2024-02-12T13:00:00+05:30,21628.0,21628.0,21575.2,21594.95,0
2024-02-12T13:05:00+05:30,21594.8,21612.15,21588.75,21609.55,0
2024-02-12T13:10:00+05:30,21609.25,21624.8,21606.0,21614.5,0
2024-02-12T13:15:00+05:30,21613.85,21622.15,21591.85,21604.85,0
2024-02-12T13:20:00+05:30,21604.3,21605.0,21591.9,21598.75,0
2024-02-12T13:25:00+05:30,21599.15,21627.3,21598.15,21618.85,0
2024-02-12T13:30:00+05:30,21619.1,21653.0,21617.2,21644.15,0
2024-02-12T13:35:00+05:30,21644.75,21660.75,21639.9,21641.85,0
2024-02-12T13:40:00+05:30,21641.75,21644.2,21629.4,21629.65,0
2024-02-12T13:45:00+05:30,21630.35,21648.0,21629.15,21646.85,0
2024-02-12T13:50:00+05:30,21646.75,21649.95,21605.15,21608.05,0
2024-02-12T13:55:00+05:30,21608.2,21645.8,21607.5,21635.45,0
2024-02-12T14:00:00+05:30,21635.15,21658.85,21634.2,21656.55,0
2024-02-12T14:05:00+05:30,21655.9,21668.7,21645.75,21654.4,0
2024-02-12T14:10:00+05:30,21653.9,21691.55,21653.0,21688.35,0
2024-02-12T14:15:00+05:30,21687.85,21697.0,21661.35,21661.35,0
2024-02-12T14:20:00+05:30,21662.85,21671.3,21632.25,21641.3,0
2024-02-12T14:25:00+05:30,21642.2,21646.25,21628.95,21633.45,0
2024-02-12T14:30:00+05:30,21634.5,21667.85,21634.5,21665.1,0
2024-02-12T14:35:00+05:30,21666.25,21669.7,21637.5,21640.1,0
2024-02-12T14:40:00+05:30,21641.0,21656.9,21623.65,21644.6,0
2024-02-12T14:45:00+05:30,21644.2,21652.75,21628.45,21633.3,0
2024-02-12T14:50:00+05:30,21633.85,21642.45,21614.45,21614.45,0
2024-02-12T14:55:00+05:30,21614.3,21627.3,21603.75,21603.85,0
2024-02-12T15:00:00+05:30,21604.95,21657.35,21604.95,21645.6,0
2024-02-12T15:05:00+05:30,21647.05,21650.5,21634.25,21634.25,0
2024-02-12T15:10:00+05:30,21635.95,21638.45,21586.95,21598.0,0
2024-02-12T15:15:00+05:30,21597.6,21601.95,21585.0,21591.2,0
2024-02-12T15:20:00+05:30,21591.4,21627.5,21591.4,21624.55,0
2024-02-12T15:25:00+05:30,21625.1,21632.55,21611.2,21612.6,0
2024-02-13T09:15:00+05:30,21664.3,21678.05,21623.9,21659.9,0
2024-02-13T09:20:00+05:30,21659.2,21662.75,21579.1,21627.05,0
2024-02-13T09:25:00+05:30,21627.0,21633.05,21570.5,21577.7,0
2024-02-13T09:30:00+05:30,21576.45,21606.35,21544.4,21596.0,0
2024-02-13T09:35:00+05:30,21597.45,21640.3,21584.6,21637.0,0
2024-02-13T09:40:00+05:30,21635.7,21644.1,21597.4,21628.4,0
2024-02-13T09:45:00+05:30,21628.45,21628.45,21597.1,21601.95,0
2024-02-13T09:50:00+05:30,21601.1,21636.75,21595.75,21633.15,0
2024-02-13T09:55:00+05:30,21633.95,21678.9,21631.25,21676.75,0
2024-02-13T10:00:00+05:30,21675.6,21682.85,21658.55,21672.55,0
2024-02-13T10:05:00+05:30,21671.55,21704.4,21667.3,21702.95,0
2024-02-13T10:10:00+05:30,21703.3,21722.45,21699.2,21718.45,0
2024-02-13T10:15:00+05:30,21719.5,21724.55,21694.55,21705.9,0
2024-02-13T10:20:00+05:30,21705.85,21711.55,21689.65,21694.2,0
2024-02-13T10:25:00+05:30,21695.0,21712.2,21690.7,21712.15,0
2024-02-13T10:30:00+05:30,21711.8,21713.9,21701.35,21707.3,0
2024-02-13T10:35:00+05:30,21708.15,21722.3,21699.05,21713.8,0
2024-02-13T10:40:00+05:30,21714.0,21716.85,21695.05,21716.75,0
2024-02-13T10:45:00+05:30,21715.0,21717.6,21708.3,21717.0,0
2024-02-13T10:50:00+05:30,21716.6,21746.7,21716.3,21738.85,0
2024-02-13T10:55:00+05:30,21738.15,21742.15,21723.85,21728.15,0
2024-02-13T11:00:00+05:30,21728.65,21735.25,21719.15,21733.65,0
2024-02-13T11:05:00+05:30,21733.0,21747.6,21731.75,21739.35,0
2024-02-13T11:10:00+05:30,21739.4,21765.5,21734.9,21764.35,0
2024-02-13T11:15:00+05:30,21763.1,21766.45,21730.7,21738.85,0
2024-02-13T11:20:00+05:30,21739.75,21745.05,21724.85,21731.65,0
2024-02-13T11:25:00+05:30,21731.2,21741.55,21727.95,21728.45,0
2024-02-13T11:30:00+05:30,21727.85,21736.95,21707.4,21735.3,0
2024-02-13T11:35:00+05:30,21734.15,21736.95,21715.7,21718.0,0
2024-02-13T11:40:00+05:30,21718.4,21718.6,21695.95,21703.9,0
2024-02-13T11:45:00+05:30,21705.25,21713.05,21698.8,21703.0,0
2024-02-13T11:50:00+05:30,21702.65,21732.95,21699.9,21727.6,0
2024-02-13T11:55:00+05:30,21727.9,21735.85,21721.1,21723.8,0
2024-02-13T12:00:00+05:30,21723.55,21726.6,21689.5,21690.8,0
2024-02-13T12:05:00+05:30,21691.45,21696.15,21680.85,21687.1,0
2024-02-13T12:10:00+05:30,21685.5,21697.2,21646.9,21646.9,0
2024-02-13T12:15:00+05:30,21648.3,21671.05,21640.25,21664.55,0
2024-02-13T12:20:00+05:30,21662.95,21672.85,21658.55,21666.7,0
2024-02-13T12:25:00+05:30,21666.4,21666.85,21627.85,21638.7,0
2024-02-13T12:30:00+05:30,21638.4,21654.45,21628.05,21653.6,0
2024-02-13T12:35:00+05:30,21654.75,21661.8,21622.8,21656.75,0
2024-02-13T12:40:00+05:30,21655.4,21658.9,21638.15,21641.6,0
2024-02-13T12:45:00+05:30,21641.3,21658.25,21637.85,21646.65,0
2024-02-13T12:50:00+05:30,21646.45,21670.05,21644.35,21659.7,0
2024-02-13T12:55:00+05:30,21660.3,21690.4,21651.95,21687.45,0
2024-02-13T13:00:00+05:30,21689.15,21720.05,21687.2,21704.3,0
2024-02-13T13:05:00+05:30,21705.0,21708.7,21685.15,21688.35,0
2024-02-13T13:10:00+05:30,21688.0,21703.35,21681.0,21686.05,0
2024-02-13T13:15:00+05:30,21685.15,21698.35,21680.2,21690.7,0
2024-02-13T13:20:00+05:30,21688.95,21698.35,21685.3,21694.8,0
2024-02-13T13:25:00+05:30,21693.7,21716.6,21690.9,21711.65,0
2024-02-13T13:30:00+05:30,21711.9,21732.25,21707.55,21732.25,0
2024-02-13T13:35:00+05:30,21731.45,21742.3,21718.1,21731.05,0
2024-02-13T13:40:00+05:30,21730.75,21739.35,21724.1,21734.1,0
2024-02-13T13:45:00+05:30,21733.9,21743.05,21721.4,21725.4,0
2024-02-13T13:50:00+05:30,21724.65,21745.8,21722.2,21738.95,0
2024-02-13T13:55:00+05:30,21738.85,21743.9,21730.55,21735.3,0
2024-02-13T14:00:00+05:30,21735.75,21749.7,21733.1,21742.8,0
2024-02-13T14:05:00+05:30,21743.0,21764.15,21742.4,21748.7,0
2024-02-13T14:10:00+05:30,21748.75,21750.8,21719.0,21728.3,0
2024-02-13T14:15:00+05:30,21728.45,21730.5,21706.6,21717.8,0
2024-02-13T14:20:00+05:30,21716.75,21728.6,21712.75,21725.55,0
2024-02-13T14:25:00+05:30,21724.55,21747.55,21722.7,21742.0,0
2024-02-13T14:30:00+05:30,21742.4,21756.15,21740.65,21747.1,0
2024-02-13T14:35:00+05:30,21747.6,21754.35,21721.25,21722.3,0
2024-02-13T14:40:00+05:30,21722.65,21737.85,21714.8,21715.1,0
2024-02-13T14:45:00+05:30,21714.75,21720.95,21705.4,21713.65,0
2024-02-13T14:50:00+05:30,21717.5,21738.55,21710.6,21737.4,0
2024-02-13T14:55:00+05:30,21738.55,21742.6,21729.2,21733.25,0
2024-02-13T15:00:00+05:30,21733.85,21754.15,21729.35,21737.35,0
2024-02-13T15:05:00+05:30,21736.85,21752.05,21734.1,21750.0,0
2024-02-13T15:10:00+05:30,21751.7,21761.55,21747.3,21753.9,0
2024-02-13T15:15:00+05:30,21754.15,21758.3,21746.35,21749.45,0
2024-02-13T15:20:00+05:30,21749.7,21751.45,21734.0,21742.85,0
2024-02-13T15:25:00+05:30,21743.2,21743.5,21717.75,21728.0,0
2024-02-14T09:15:00+05:30,21578.15,21599.9,21553.7,21585.9,0
2024-02-14T09:20:00+05:30,21586.3,21588.7,21553.85,21569.15,0
2024-02-14T09:25:00+05:30,21569.2,21569.2,21533.9,21563.8,0
2024-02-14T09:30:00+05:30,21563.4,21563.6,21530.9,21541.05,0
2024-02-14T09:35:00+05:30,21540.65,21595.0,21538.85,21588.2,0
2024-02-14T09:40:00+05:30,21585.9,21587.7,21553.55,21576.6,0
2024-02-14T09:45:00+05:30,21578.25,21579.9,21558.6,21576.95,0
2024-02-14T09:50:00+05:30,21577.05,21608.05,21568.75,21592.85,0
2024-02-14T09:55:00+05:30,21591.95,21609.1,21590.15,21600.1,0
2024-02-14T10:00:00+05:30,21599.75,21621.35,21576.4,21578.0,0
2024-02-14T10:05:00+05:30,21578.1,21596.05,21570.6,21591.4,0
2024-02-14T10:10:00+05:30,21590.35,21620.4,21590.0,21620.4,0
2024-02-14T10:15:00+05:30,21623.15,21631.8,21611.05,21630.2,0
2024-02-14T10:20:00+05:30,21629.7,21631.9,21610.05,21610.6,0
2024-02-14T10:25:00+05:30,21611.35,21614.4,21599.9,21609.3,0
2024-02-14T10:30:00+05:30,21608.5,21617.55,21589.35,21608.7,0
2024-02-14T10:35:00+05:30,21609.3,21617.2,21608.25,21614.95,0
2024-02-14T10:40:00+05:30,21614.65,21622.55,21597.45,21597.6,0
2024-02-14T10:45:00+05:30,21597.85,21609.3,21590.0,21609.15,0
2024-02-14T10:50:00+05:30,21608.9,21628.1,21604.65,21621.7,0
2024-02-14T10:55:00+05:30,21620.05,21650.2,21619.85,21635.1,0
2024-02-14T11:00:00+05:30,21634.65,21639.1,21625.05,21626.75,0
2024-02-14T11:05:00+05:30,21626.3,21640.65,21625.45,21632.5,0
2024-02-14T11:10:00+05:30,21632.7,21635.15,21594.65,21606.85,0
2024-02-14T11:15:00+05:30,21607.25,21616.6,21597.4,21605.75,0
2024-02-14T11:20:00+05:30,21604.6,21619.55,21604.6,21613.55,0
2024-02-14T11:25:00+05:30,21614.95,21622.6,21599.1,21602.7,0
2024-02-14T11:30:00+05:30,21602.2,21616.55,21599.6,21601.7,0
2024-02-14T11:35:00+05:30,21601.45,21603.2,21578.15,21596.95,0
2024-02-14T11:40:00+05:30,21596.8,21606.65,21592.05,21606.25,0
2024-02-14T11:45:00+05:30,21605.8,21609.6,21598.5,21604.75,0
2024-02-14T11:50:00+05:30,21603.6,21620.05,21603.6,21618.05,0
2024-02-14T11:55:00+05:30,21617.4,21621.75,21607.95,21613.95,0
2024-02-14T12:00:00+05:30,21613.85,21614.55,21600.45,21607.05,0
2024-02-14T12:05:00+05:30,21607.65,21622.85,21606.2,21619.1,0
2024-02-14T12:10:00+05:30,21619.15,21631.35,21613.75,21619.15,0
2024-02-14T12:15:00+05:30,21618.55,21633.95,21618.55,21627.2,0
2024-02-14T12:20:00+05:30,21627.95,21638.55,21622.95,21623.4,0
2024-02-14T12:25:00+05:30,21623.8,21663.05,21623.55,21656.8,0
2024-02-14T12:30:00+05:30,21656.05,21681.55,21655.65,21667.85,0
2024-02-14T12:35:00+05:30,21669.25,21671.15,21661.0,21663.5,0
2024-02-14T12:40:00+05:30,21662.45,21673.25,21657.65,21661.9,0
2024-02-14T12:45:00+05:30,21661.15,21672.1,21657.3,21658.05,0
2024-02-14T12:50:00+05:30,21658.3,21671.4,21650.75,21669.95,0
2024-02-14T12:55:00+05:30,21668.7,21679.75,21668.25,21678.7,0
2024-02-14T13:00:00+05:30,21678.45,21703.0,21677.85,21703.0,0
2024-02-14T13:05:00+05:30,21703.75,21705.75,21687.65,21690.05,0
2024-02-14T13:10:00+05:30,21689.7,21695.0,21684.9,21689.7,0
2024-02-14T13:15:00+05:30,21689.4,21691.25,21676.05,21681.1,0
2024-02-14T13:20:00+05:30,21680.3,21689.15,21669.85,21671.75,0
2024-02-14T13:25:00+05:30,21671.8,21679.05,21667.9,21671.75,0
2024-02-14T13:30:00+05:30,21670.95,21672.95,21639.7,21643.75,0
2024-02-14T13:35:00+05:30,21644.0,21652.75,21634.7,21650.6,0
2024-02-14T13:40:00+05:30,21650.1,21667.75,21647.65,21661.75,0
2024-02-14T13:45:00+05:30,21662.0,21686.65,21662.0,21682.95,0
2024-02-14T13:50:00+05:30,21682.5,21684.6,21664.15,21664.15,0
2024-02-14T13:55:00+05:30,21662.55,21669.2,21648.25,21659.4,0
2024-02-14T14:00:00+05:30,21658.9,21680.15,21658.75,21673.15,0
2024-02-14T14:05:00+05:30,21673.7,21687.0,21663.95,21684.6,0
2024-02-14T14:10:00+05:30,21684.55,21720.25,21678.9,21718.95,0
2024-02-14T14:15:00+05:30,21718.65,21741.2,21713.45,21727.7,0
2024-02-14T14:20:00+05:30,21726.7,21760.4,21722.75,21758.55,0
2024-02-14T14:25:00+05:30,21758.6,21758.6,21737.8,21752.7,0
2024-02-14T14:30:00+05:30,21751.95,21798.25,21747.8,21790.75,0
2024-02-14T14:35:00+05:30,21789.85,21805.0,21781.75,21800.85,0
2024-02-14T14:40:00+05:30,21799.5,21817.2,21794.4,21815.4,0
2024-02-14T14:45:00+05:30,21814.45,21824.55,21798.6,21824.55,0
2024-02-14T14:50:00+05:30,21823.35,21830.0,21819.0,21822.7,0
2024-02-14T14:55:00+05:30,21822.15,21843.75,21811.5,21838.95,0
2024-02-14T15:00:00+05:30,21838.05,21870.2,21838.05,21851.55,0
2024-02-14T15:05:00+05:30,21850.8,21857.35,21842.65,21850.5,0
2024-02-14T15:10:00+05:30,21850.6,21851.1,21794.75,21814.25,0
2024-02-14T15:15:00+05:30,21814.55,21838.45,21801.85,21833.9,0
2024-02-14T15:20:00+05:30,21834.5,21849.85,21826.5,21849.1,0
2024-02-14T15:25:00+05:30,21849.0,21856.25,21842.85,21848.7,0
2024-02-15T09:15:00+05:30,21906.55,21923.25,21887.55,21893.4,0
2024-02-15T09:20:00+05:30,21892.2,21912.25,21873.45,21904.9,0
2024-02-15T09:25:00+05:30,21904.35,21906.05,21862.0,21876.35,0
2024-02-15T09:30:00+05:30,21875.1,21879.45,21842.75,21842.75,0
2024-02-15T09:35:00+05:30,21840.75,21865.4,21824.2,21825.55,0
2024-02-15T09:40:00+05:30,21824.9,21838.05,21813.65,21825.35,0
2024-02-15T09:45:00+05:30,21824.95,21902.9,21823.75,21876.1,0
2024-02-15T09:50:00+05:30,21875.4,21886.4,21854.45,21854.45,0
2024-02-15T09:55:00+05:30,21842.2,21842.2,21798.7,21808.35,0
2024-02-15T10:00:00+05:30,21802.8,21840.5,21796.1,21828.9,0
2024-02-15T10:05:00+05:30,21829.05,21878.05,21827.7,21862.75,0
2024-02-15T10:10:00+05:30,21862.8,21891.5,21856.5,21885.35,0
2024-02-15T10:15:00+05:30,21886.35,21902.35,21868.45,21886.9,0
2024-02-15T10:20:00+05:30,21885.6,21894.1,21873.9,21890.6,0
2024-02-15T10:25:00+05:30,21891.35,21892.3,21867.05,21871.05,0
2024-02-15T10:30:00+05:30,21870.7,21899.75,21861.6,21872.05,0
2024-02-15T10:35:00+05:30,21876.05,21876.75,21854.3,21862.5,0
2024-02-15T10:40:00+05:30,21864.35,21873.85,21855.25,21860.1,0
2024-02-15T10:45:00+05:30,21862.45,21877.7,21852.35,21869.55,0
2024-02-15T10:50:00+05:30,21869.8,21875.65,21859.9,21874.05,0
2024-02-15T10:55:00+05:30,21874.75,21878.1,21832.4,21847.65,0
2024-02-15T11:00:00+05:30,21848.65,21867.5,21846.85,21848.3,0
2024-02-15T11:05:00+05:30,21848.5,21863.55,21846.7,21856.7,0
2024-02-15T11:10:00+05:30,21860.35,21879.85,21857.65,21868.5,0
2024-02-15T11:15:00+05:30,21868.3,21869.9,21856.8,21864.35,0
2024-02-15T11:20:00+05:30,21864.85,21877.75,21862.75,21865.85,0
2024-02-15T11:25:00+05:30,21866.0,21869.25,21844.6,21862.25,0
2024-02-15T11:30:00+05:30,21861.95,21865.45,21846.15,21854.0,0
2024-02-15T11:35:00+05:30,21854.25,21863.05,21846.55,21861.7,0
2024-02-15T11:40:00+05:30,21861.1,21868.25,21840.55,21858.0,0
2024-02-15T11:45:00+05:30,21858.75,21874.45,21858.5,21863.55,0
2024-02-15T11:50:00+05:30,21863.3,21875.55,21852.25,21870.1,0
2024-02-15T11:55:00+05:30,21869.1,21881.4,21855.85,21861.35,0
2024-02-15T12:00:00+05:30,21860.65,21865.05,21848.1,21853.4,0
2024-02-15T12:05:00+05:30,21852.75,21862.7,21848.85,21853.95,0
2024-02-15T12:10:00+05:30,21854.4,21862.3,21849.35,21857.85,0
2024-02-15T12:15:00+05:30,21857.95,21859.75,21835.6,21844.1,0
2024-02-15T12:20:00+05:30,21844.45,21872.7,21842.85,21871.85,0
2024-02-15T12:25:00+05:30,21871.35,21874.75,21855.15,21857.9,0
2024-02-15T12:30:00+05:30,21857.35,21859.65,21823.85,21828.95,0
2024-02-15T12:35:00+05:30,21829.4,21851.95,21827.9,21849.5,0
2024-02-15T12:40:00+05:30,21849.25,21856.6,21836.9,21850.25,0
2024-02-15T12:45:00+05:30,21849.8,21863.9,21836.15,21863.25,0
2024-02-15T12:50:00+05:30,21863.2,21870.15,21852.5,21856.0,0
2024-02-15T12:55:00+05:30,21855.8,21864.0,21852.15,21858.1,0
2024-02-15T13:00:00+05:30,21858.75,21865.4,21845.9,21863.8,0
2024-02-15T13:05:00+05:30,21863.9,21865.3,21856.35,21858.3,0
2024-02-15T13:10:00+05:30,21858.55,21865.8,21852.8,21861.25,0
2024-02-15T13:15:00+05:30,21861.85,21863.9,21845.25,21845.25,0
2024-02-15T13:20:00+05:30,21845.15,21875.75,21838.65,21861.65,0
2024-02-15T13:25:00+05:30,21860.95,21870.15,21850.25,21868.55,0
2024-02-15T13:30:00+05:30,21868.45,21874.45,21860.7,21866.3,0
2024-02-15T13:35:00+05:30,21866.4,21916.4,21865.05,21916.4,0
2024-02-15T13:40:00+05:30,21916.85,21948.1,21907.9,21943.95,0
2024-02-15T13:45:00+05:30,21942.65,21948.1,21927.9,21943.3,0
2024-02-15T13:50:00+05:30,21942.85,21951.15,21933.55,21939.05,0
2024-02-15T13:55:00+05:30,21937.8,21952.8,21922.1,21952.8,0
2024-02-15T14:00:00+05:30,21951.4,21952.25,21917.3,21919.65,0
2024-02-15T14:05:00+05:30,21919.0,21937.8,21916.9,21933.65,0
2024-02-15T14:10:00+05:30,21932.8,21944.35,21914.75,21914.75,0
2024-02-15T14:15:00+05:30,21913.1,21917.85,21898.65,21904.95,0
2024-02-15T14:20:00+05:30,21904.75,21914.4,21879.45,21881.9,0
2024-02-15T14:25:00+05:30,21882.1,21899.95,21874.6,21892.4,0
2024-02-15T14:30:00+05:30,21892.9,21906.25,21883.6,21890.55,0
2024-02-15T14:35:00+05:30,21889.75,21906.1,21886.85,21906.1,0
2024-02-15T14:40:00+05:30,21902.3,21905.3,21895.15,21902.0,0
2024-02-15T14:45:00+05:30,21903.6,21912.95,21896.5,21906.0,0
2024-02-15T14:50:00+05:30,21905.4,21928.85,21903.65,21919.25,0
2024-02-15T14:55:00+05:30,21919.55,21923.9,21898.7,21910.7,0
2024-02-15T15:00:00+05:30,21909.95,21918.85,21887.75,21915.25,0
2024-02-15T15:05:00+05:30,21914.8,21915.8,21895.25,21903.65,0
2024-02-15T15:10:00+05:30,21905.05,21913.9,21893.55,21909.8,0
2024-02-15T15:15:00+05:30,21910.75,21917.75,21907.5,21916.05,0
2024-02-15T15:20:00+05:30,21916.6,21930.35,21914.55,21926.0,0
2024-02-15T15:25:00+05:30,21925.1,21931.15,21923.25,21927.05,0
