Datetime,Open,High,Low,Close,Volume
2024-02-12T09:41:00+05:30,21754.95,21769.05,21752.55,21766.95,0
2024-02-12T09:42:00+05:30,21768.35,21769.65,21748.2,21750.05,0
2024-02-12T09:43:00+05:30,21749.25,21751.3,21739.3,21741.15,0
2024-02-12T09:44:00+05:30,21742.35,21751.9,21739.6,21744.65,0
2024-02-12T09:45:00+05:30,21743.85,21748.6,21740.6,21747.9,0
2024-02-12T09:46:00+05:30,21748.25,21748.25,21731.25,21731.6,0
2024-02-12T09:47:00+05:30,21731.15,21741.95,21731.15,21741.75,0
2024-02-12T09:48:00+05:30,21742.7,21747.35,21740.7,21745.35,0
2024-02-12T09:49:00+05:30,21744.65,21746.0,21734.3,21734.55,0
2024-02-12T09:50:00+05:30,21734.75,21742.95,21726.75,21741.4,0
2024-02-12T09:51:00+05:30,21741.8,21747.85,21736.55,21741.6,0
2024-02-12T09:52:00+05:30,21743.4,21749.35,21737.6,21749.1,0
2024-02-12T09:53:00+05:30,21748.0,21757.8,21746.35,21749.4,0
2024-02-12T09:54:00+05:30,21748.8,21751.15,21741.05,21741.05,0
2024-02-12T09:55:00+05:30,21741.55,21741.55,21723.5,21728.3,0
2024-02-12T09:56:00+05:30,21727.95,21727.95,21719.35,21723.65,0
2024-02-12T09:57:00+05:30,21723.55,21732.6,21723.55,21726.95,0
2024-02-12T09:58:00+05:30,21726.5,21734.55,21724.0,21730.85,0
2024-02-12T09:59:00+05:30,21732.1,21732.3,21722.9,21722.9,0
2024-02-12T10:00:00+05:30,21723.7,21727.0,21708.75,21711.1,0
2024-02-12T10:01:00+05:30,21709.85,21709.85,21697.3,21699.3,0
2024-02-12T10:02:00+05:30,21697.95,21709.4,21690.1,21709.4,0
2024-02-12T10:03:00+05:30,21709.45,21721.4,21703.55,21720.7,0
2024-02-12T10:04:00+05:30,21721.9,21722.4,21713.2,21720.15,0
2024-02-12T10:05:00+05:30,21720.6,21727.75,21719.85,21724.2,0
2024-02-12T10:06:00+05:30,21723.9,21726.15,21717.05,21723.65,0
2024-02-12T10:07:00+05:30,21723.95,21723.95,21712.8,21714.25,0
2024-02-12T10:08:00+05:30,21714.35,21716.85,21707.15,21707.15,0
2024-02-12T10:09:00+05:30,21707.6,21708.9,21684.8,21684.8,0
2024-02-12T10:10:00+05:30,21687.0,21687.0,21680.2,21680.2,0
2024-02-12T10:11:00+05:30,21681.4,21684.35,21672.9,21683.45,0
2024-02-12T10:12:00+05:30,21686.25,21707.3,21686.25,21704.5,0
2024-02-12T10:13:00+05:30,21704.1,21704.1,21694.45,21697.0,0
2024-02-12T10:14:00+05:30,21695.25,21702.15,21689.05,21690.25,0
2024-02-12T10:15:00+05:30,21690.0,21690.6,21675.85,21688.9,0
2024-02-12T10:16:00+05:30,21693.5,21707.8,21692.4,21706.95,0
2024-02-12T10:17:00+05:30,21707.5,21715.6,21704.8,21710.05,0
2024-02-12T10:18:00+05:30,21710.45,21716.5,21704.1,21705.05,0
2024-02-12T10:19:00+05:30,21704.85,21705.3,21693.05,21702.1,0
2024-02-12T10:20:00+05:30,21702.95,21707.5,21697.6,21699.6,0
2024-02-12T10:21:00+05:30,21699.95,21702.25,21679.55,21686.4,0
2024-02-12T10:22:00+05:30,21685.75,21688.45,21676.35,21677.0,0
2024-02-12T10:23:00+05:30,21677.45,21677.45,21660.35,21660.35,0
2024-02-12T10:24:00+05:30,21661.4,21664.8,21655.5,21655.75,0
2024-02-12T10:25:00+05:30,21654.55,21665.45,21651.4,21664.15,0
2024-02-12T10:26:00+05:30,21664.25,21664.25,21636.5,21643.1,0
2024-02-12T10:27:00+05:30,21643.85,21644.3,21629.55,21636.85,0
2024-02-12T10:28:00+05:30,21637.25,21660.05,21633.45,21652.85,0
2024-02-12T10:29:00+05:30,21651.55,21661.85,21648.6,21661.85,0
2024-02-12T10:30:00+05:30,21662.05,21664.5,21648.3,21660.65,0
2024-02-12T10:31:00+05:30,21661.65,21671.8,21659.15,21669.2,0
2024-02-12T10:32:00+05:30,21669.35,21677.35,21668.1,21673.0,0
2024-02-12T10:33:00+05:30,21674.25,21676.95,21660.15,21668.4,0
2024-02-12T10:34:00+05:30,21668.3,21673.45,21660.75,21664.5,0
2024-02-12T10:35:00+05:30,21665.15,21668.5,21660.15,21666.2,0
2024-02-12T10:36:00+05:30,21664.1,21673.2,21664.1,21667.5,0
2024-02-12T10:37:00+05:30,21667.8,21680.4,21667.6,21680.4,0
2024-02-12T10:38:00+05:30,21680.55,21683.55,21673.5,21674.8,0
2024-02-12T10:39:00+05:30,21675.25,21681.45,21673.25,21675.45,0
2024-02-12T10:40:00+05:30,21674.95,21674.95,21663.7,21670.7,0
2024-02-12T10:41:00+05:30,21669.5,21671.5,21665.1,21667.75,0
2024-02-12T10:42:00+05:30,21668.05,21673.75,21663.35,21673.15,0
2024-02-12T10:43:00+05:30,21672.55,21682.05,21671.9,21678.05,0
2024-02-12T10:44:00+05:30,21679.35,21681.75,21676.65,21678.25,0
2024-02-12T10:45:00+05:30,21677.85,21677.85,21670.9,21671.25,0
2024-02-12T10:46:00+05:30,21669.65,21684.45,21666.8,21683.7,0
2024-02-12T10:47:00+05:30,21684.05,21685.2,21675.2,21675.5,0
2024-02-12T10:48:00+05:30,21675.15,21677.15,21667.4,21668.5,0
2024-02-12T10:49:00+05:30,21668.15,21668.9,21665.4,21668.0,0
2024-02-12T10:50:00+05:30,21667.85,21667.9,21658.55,21660.4,0
2024-02-12T10:51:00+05:30,21660.9,21666.2,21654.35,21664.95,0
2024-02-12T10:52:00+05:30,21665.85,21675.5,21665.4,21667.1,0
2024-02-12T10:53:00+05:30,21668.2,21672.4,21662.85,21672.4,0
2024-02-12T10:54:00+05:30,21672.2,21681.0,21669.75,21679.3,0
2024-02-12T10:55:00+05:30,21679.35,21679.35,21672.1,21676.15,0
2024-02-12T10:56:00+05:30,21677.0,21677.0,21664.2,21668.9,0
2024-02-12T10:57:00+05:30,21669.7,21673.65,21667.0,21672.1,0
2024-02-12T10:58:00+05:30,21672.5,21691.4,21671.6,21691.4,0
2024-02-12T10:59:00+05:30,21690.5,21693.25,21685.3,21693.2,0
2024-02-12T11:00:00+05:30,21693.45,21696.7,21683.85,21685.95,0
2024-02-12T11:01:00+05:30,21686.4,21701.0,21685.1,21698.25,0
2024-02-12T11:02:00+05:30,21698.1,21698.95,21686.9,21691.55,0
2024-02-12T11:03:00+05:30,21691.2,21691.2,21683.1,21685.0,0
2024-02-12T11:04:00+05:30,21685.15,21687.45,21678.35,21678.35,0
2024-02-12T11:05:00+05:30,21677.1,21680.75,21673.7,21680.2,0
2024-02-12T11:06:00+05:30,21680.15,21681.4,21676.75,21676.85,0
2024-02-12T11:07:00+05:30,21676.7,21684.2,21676.2,21683.9,0
2024-02-12T11:08:00+05:30,21683.65,21695.6,21683.65,21695.25,0
2024-02-12T11:09:00+05:30,21695.45,21709.45,21694.7,21708.25,0
2024-02-12T11:10:00+05:30,21707.3,21713.95,21702.35,21711.6,0
2024-02-12T11:11:00+05:30,21710.15,21717.8,21708.95,21712.95,0
2024-02-12T11:12:00+05:30,21714.0,21716.7,21711.25,21712.65,0
2024-02-12T11:13:00+05:30,21712.2,21714.25,21708.3,21709.6,0
2024-02-12T11:14:00+05:30,21709.85,21719.1,21708.5,21717.3,0
2024-02-12T11:15:00+05:30,21717.15,21719.85,21711.6,21712.35,0
2024-02-12T11:16:00+05:30,21710.9,21725.8,21710.9,21724.0,0
2024-02-12T11:17:00+05:30,21723.7,21725.05,21716.65,21716.65,0
2024-02-12T11:18:00+05:30,21716.6,21716.7,21711.0,21711.45,0
2024-02-12T11:19:00+05:30,21710.85,21711.4,21700.75,21708.75,0
2024-02-12T11:20:00+05:30,21708.45,21709.6,21702.4,21703.85,0
2024-02-12T11:21:00+05:30,21703.15,21712.3,21703.15,21708.4,0
2024-02-12T11:22:00+05:30,21707.4,21714.95,21706.95,21714.4,0
2024-02-12T11:23:00+05:30,21715.1,21719.0,21711.55,21711.75,0
2024-02-12T11:24:00+05:30,21712.2,21721.1,21712.2,21719.75,0
2024-02-12T11:25:00+05:30,21718.95,21723.45,21717.85,21720.15,0
2024-02-12T11:26:00+05:30,21721.5,21721.8,21710.65,21710.65,0
2024-02-12T11:27:00+05:30,21710.45,21717.85,21709.6,21713.35,0
2024-02-12T11:28:00+05:30,21714.4,21720.25,21712.8,21715.85,0
2024-02-12T11:29:00+05:30,21716.35,21720.2,21716.1,21720.2,0
2024-02-12T11:30:00+05:30,21720.7,21725.95,21719.65,21724.55,0
2024-02-12T11:31:00+05:30,21724.7,21728.25,21724.7,21726.5,0
2024-02-12T11:32:00+05:30,21726.75,21727.75,21717.6,21722.45,0
2024-02-12T11:33:00+05:30,21721.95,21721.95,21715.1,21715.1,0
2024-02-12T11:34:00+05:30,21714.6,21715.05,21705.05,21710.55,0
2024-02-12T11:35:00+05:30,21710.65,21712.7,21705.5,21706.8,0
2024-02-12T11:36:00+05:30,21707.4,21712.15,21699.5,21700.15,0
2024-02-12T11:37:00+05:30,21699.75,21699.75,21692.35,21697.6,0
2024-02-12T11:38:00+05:30,21696.55,21698.45,21692.05,21698.45,0
2024-02-12T11:39:00+05:30,21698.9,21705.0,21697.25,21702.25,0
2024-02-12T11:40:00+05:30,21700.8,21706.15,21697.6,21704.9,0
2024-02-12T11:41:00+05:30,21704.8,21704.8,21699.9,21702.05,0
2024-02-12T11:42:00+05:30,21701.35,21702.25,21693.25,21693.25,0
2024-02-12T11:43:00+05:30,21693.05,21698.3,21691.15,21693.25,0
2024-02-12T11:44:00+05:30,21694.1,21696.15,21690.75,21694.9,0
2024-02-12T11:45:00+05:30,21694.5,21695.1,21685.25,21686.65,0
2024-02-12T11:46:00+05:30,21686.1,21690.2,21686.1,21689.3,0
2024-02-12T11:47:00+05:30,21688.9,21691.3,21685.65,21687.25,0
2024-02-12T11:48:00+05:30,21688.95,21692.5,21685.3,21691.75,0
2024-02-12T11:49:00+05:30,21692.7,21695.6,21684.8,21685.75,0
2024-02-12T11:50:00+05:30,21684.15,21686.9,21678.25,21678.3,0
2024-02-12T11:51:00+05:30,21677.45,21683.7,21673.6,21682.95,0
2024-02-12T11:52:00+05:30,21682.2,21682.55,21675.75,21676.95,0
2024-02-12T11:53:00+05:30,21676.8,21682.15,21676.6,21680.45,0
2024-02-12T11:54:00+05:30,21679.7,21687.8,21679.7,21683.9,0
2024-02-12T11:55:00+05:30,21683.75,21687.8,21679.95,21687.8,0
2024-02-12T11:56:00+05:30,21688.05,21692.9,21683.85,21683.95,0
2024-02-12T11:57:00+05:30,21683.5,21691.5,21673.0,21690.4,0
2024-02-12T11:58:00+05:30,21689.75,21689.75,21681.75,21683.65,0
2024-02-12T11:59:00+05:30,21684.55,21687.3,21682.45,21686.2,0
2024-02-12T12:00:00+05:30,21686.9,21688.75,21683.2,21684.95,0
2024-02-12T12:01:00+05:30,21684.0,21685.6,21679.55,21680.0,0
2024-02-12T12:02:00+05:30,21680.95,21681.45,21674.35,21674.7,0
2024-02-12T12:03:00+05:30,21675.05,21676.8,21662.1,21662.1,0
2024-02-12T12:04:00+05:30,21659.45,21664.85,21649.05,21649.55,0
2024-02-12T12:05:00+05:30,21649.6,21654.05,21634.5,21641.0,0
2024-02-12T12:06:00+05:30,21638.25,21642.8,21631.05,21635.6,0
2024-02-12T12:07:00+05:30,21637.3,21642.25,21626.55,21627.45,0
2024-02-12T12:08:00+05:30,21628.05,21630.4,21619.6,21619.7,0
2024-02-12T12:09:00+05:30,21619.25,21625.35,21610.15,21625.3,0
2024-02-12T12:10:00+05:30,21625.5,21640.6,21623.9,21631.6,0
2024-02-12T12:11:00+05:30,21631.4,21635.75,21623.5,21625.75,0
2024-02-12T12:12:00+05:30,21627.6,21636.3,21627.5,21634.75,0
2024-02-12T12:13:00+05:30,21636.45,21641.75,21635.7,21637.1,0
2024-02-12T12:14:00+05:30,21637.45,21642.35,21637.0,21637.2,0
2024-02-12T12:15:00+05:30,21639.05,21646.65,21636.15,21639.2,0
2024-02-12T12:16:00+05:30,21640.3,21648.9,21639.8,21646.65,0
2024-02-12T12:17:00+05:30,21647.55,21658.15,21647.55,21658.15,0
2024-02-12T12:18:00+05:30,21658.95,21666.85,21657.55,21666.65,0
2024-02-12T12:19:00+05:30,21666.8,21671.15,21665.7,21668.8,0
2024-02-12T12:20:00+05:30,21669.1,21680.7,21668.8,21674.25,0
2024-02-12T12:21:00+05:30,21674.9,21678.2,21667.6,21669.0,0
2024-02-12T12:22:00+05:30,21668.7,21670.0,21661.8,21662.8,0
2024-02-12T12:23:00+05:30,21662.45,21670.4,21662.45,21669.45,0
2024-02-12T12:24:00+05:30,21670.6,21671.35,21665.45,21665.45,0
2024-02-12T12:25:00+05:30,21665.25,21667.9,21657.75,21658.5,0
2024-02-12T12:26:00+05:30,21658.55,21659.2,21648.2,21655.35,0
2024-02-12T12:27:00+05:30,21656.2,21656.2,21649.95,21650.75,0
2024-02-12T12:28:00+05:30,21650.25,21659.1,21649.0,21656.65,0
2024-02-12T12:29:00+05:30,21656.95,21667.05,21656.95,21660.6,0
2024-02-12T12:30:00+05:30,21660.75,21669.85,21660.65,21664.15,0
2024-02-12T12:31:00+05:30,21664.95,21677.1,21664.95,21672.8,0
2024-02-12T12:32:00+05:30,21673.05,21675.1,21668.35,21668.35,0
2024-02-12T12:33:00+05:30,21668.3,21668.3,21657.75,21663.55,0
2024-02-12T12:34:00+05:30,21663.3,21666.75,21658.9,21659.1,0
2024-02-12T12:35:00+05:30,21658.9,21663.35,21657.85,21658.4,0
2024-02-12T12:36:00+05:30,21659.2,21665.6,21659.2,21663.0,0
2024-02-12T12:37:00+05:30,21663.3,21669.85,21660.15,21665.0,0
2024-02-12T12:38:00+05:30,21665.5,21673.95,21664.45,21673.7,0
2024-02-12T12:39:00+05:30,21673.95,21675.4,21667.55,21669.3,0
2024-02-12T12:40:00+05:30,21669.0,21672.25,21667.95,21670.15,0
2024-02-12T12:41:00+05:30,21670.05,21670.85,21662.25,21662.9,0
2024-02-12T12:42:00+05:30,21663.05,21669.35,21662.6,21664.1,0
2024-02-12T12:43:00+05:30,21664.65,21672.45,21663.5,21663.5,0
2024-02-12T12:44:00+05:30,21663.8,21667.9,21662.8,21664.4,0
2024-02-12T12:45:00+05:30,21665.45,21672.3,21662.05,21664.85,0
2024-02-12T12:46:00+05:30,21664.45,21665.85,21661.5,21661.7,0
2024-02-12T12:47:00+05:30,21662.65,21662.75,21650.6,21657.2,0
2024-02-12T12:48:00+05:30,21657.8,21658.2,21640.9,21641.55,0
2024-02-12T12:49:00+05:30,21641.25,21643.35,21631.75,21641.95,0
2024-02-12T12:50:00+05:30,21641.9,21642.3,21633.6,21635.0,0
2024-02-12T12:51:00+05:30,21634.45,21649.65,21634.45,21648.7,0
2024-02-12T12:52:00+05:30,21648.9,21651.85,21641.05,21643.3,0
2024-02-12T12:53:00+05:30,21642.3,21645.8,21639.25,21643.15,0
2024-02-12T12:54:00+05:30,21643.0,21648.5,21642.55,21646.2,0
2024-02-12T12:55:00+05:30,21645.8,21647.95,21633.45,21636.25,0
2024-02-12T12:56:00+05:30,21636.35,21639.25,21629.8,21629.8,0
2024-02-12T12:57:00+05:30,21630.65,21633.1,21621.75,21624.1,0
2024-02-12T12:58:00+05:30,21624.15,21628.65,21620.95,21620.95,0
2024-02-12T12:59:00+05:30,21620.75,21628.0,21617.45,21627.95,0
2024-02-12T13:00:00+05:30,21628.0,21628.0,21599.7,21599.7,0
2024-02-12T13:01:00+05:30,21600.5,21603.9,21588.7,21589.45,0
2024-02-12T13:02:00+05:30,21590.6,21593.3,21578.9,21583.75,0
2024-02-12T13:03:00+05:30,21583.55,21592.1,21575.2,21591.75,0
2024-02-12T13:04:00+05:30,21591.55,21599.35,21589.5,21594.95,0
2024-02-12T13:05:00+05:30,21594.8,21596.35,21588.75,21589.8,0
2024-02-12T13:06:00+05:30,21589.75,21601.75,21589.75,21599.85,0
2024-02-12T13:07:00+05:30,21599.75,21605.25,21597.1,21603.2,0
2024-02-12T13:08:00+05:30,21603.55,21608.45,21601.55,21601.55,0
2024-02-12T13:09:00+05:30,21601.7,21612.15,21601.1,21609.55,0
2024-02-12T13:10:00+05:30,21609.25,21614.85,21609.25,21611.15,0
2024-02-12T13:11:00+05:30,21610.65,21617.4,21606.0,21616.4,0
2024-02-12T13:12:00+05:30,21617.0,21621.5,21613.4,21614.35,0
2024-02-12T13:13:00+05:30,21614.65,21624.8,21613.4,21623.4,0
2024-02-12T13:14:00+05:30,21622.45,21623.45,21610.75,21614.5,0
2024-02-12T13:15:00+05:30,21613.85,21615.85,21610.3,21612.55,0
2024-02-12T13:16:00+05:30,21613.25,21620.5,21613.25,21616.85,0
2024-02-12T13:17:00+05:30,21617.2,21622.15,21608.65,21609.8,0
2024-02-12T13:18:00+05:30,21610.1,21610.95,21591.85,21594.2,0
2024-02-12T13:19:00+05:30,21594.35,21608.8,21593.85,21604.85,0
2024-02-12T13:20:00+05:30,21604.3,21605.0,21598.1,21598.95,0
2024-02-12T13:21:00+05:30,21600.45,21604.1,21599.5,21600.5,0
2024-02-12T13:22:00+05:30,21600.35,21603.65,21596.6,21601.25,0
2024-02-12T13:23:00+05:30,21602.65,21602.95,21591.9,21592.05,0
2024-02-12T13:24:00+05:30,21592.7,21600.05,21592.7,21598.75,0
2024-02-12T13:25:00+05:30,21599.15,21609.25,21598.15,21608.9,0
2024-02-12T13:26:00+05:30,21607.3,21609.2,21605.15,21607.35,0
2024-02-12T13:27:00+05:30,21607.25,21619.35,21607.25,21615.3,0
2024-02-12T13:28:00+05:30,21615.7,21620.3,21614.05,21619.95,0
2024-02-12T13:29:00+05:30,21620.95,21627.3,21618.45,21618.85,0
2024-02-12T13:30:00+05:30,21619.1,21623.8,21617.2,21619.55,0
2024-02-12T13:31:00+05:30,21620.3,21624.65,21618.15,21620.65,0
2024-02-12T13:32:00+05:30,21621.7,21634.45,21620.4,21633.3,0
2024-02-12T13:33:00+05:30,21632.85,21649.25,21631.7,21647.4,0
2024-02-12T13:34:00+05:30,21646.95,21653.0,21642.5,21644.15,0
2024-02-12T13:35:00+05:30,21644.75,21659.3,21644.3,21657.25,0
2024-02-12T13:36:00+05:30,21656.8,21660.4,21649.9,21653.75,0
2024-02-12T13:37:00+05:30,21653.45,21660.75,21648.7,21648.7,0
2024-02-12T13:38:00+05:30,21648.5,21652.3,21646.35,21650.4,0
2024-02-12T13:39:00+05:30,21649.2,21649.95,21639.9,21641.85,0
2024-02-12T13:40:00+05:30,21641.75,21644.2,21636.35,21638.2,0
2024-02-12T13:41:00+05:30,21638.5,21640.4,21629.45,21631.6,0
2024-02-12T13:42:00+05:30,21630.9,21637.35,21629.8,21637.35,0
2024-02-12T13:43:00+05:30,21638.15,21638.15,21633.5,21636.3,0
2024-02-12T13:44:00+05:30,21637.2,21638.35,21629.4,21629.65,0
2024-02-12T13:45:00+05:30,21630.35,21638.1,21629.15,21634.8,0
2024-02-12T13:46:00+05:30,21635.3,21647.0,21633.9,21643.65,0
2024-02-12T13:47:00+05:30,21643.95,21645.6,21642.9,21643.2,0
2024-02-12T13:48:00+05:30,21643.35,21645.1,21636.8,21642.45,0
2024-02-12T13:49:00+05:30,21641.9,21648.0,21641.6,21646.85,0
2024-02-12T13:50:00+05:30,21646.75,21649.95,21645.5,21645.7,0
2024-02-12T13:51:00+05:30,21645.6,21647.1,21639.65,21639.75,0
2024-02-12T13:52:00+05:30,21640.35,21642.6,21633.7,21634.75,0
2024-02-12T13:53:00+05:30,21635.8,21637.9,21618.95,21618.95,0
2024-02-12T13:54:00+05:30,21619.5,21623.25,21605.15,21608.05,0
2024-02-12T13:55:00+05:30,21608.2,21622.55,21607.5,21620.85,0
2024-02-12T13:56:00+05:30,21621.6,21636.45,21618.7,21635.3,0
2024-02-12T13:57:00+05:30,21634.85,21641.9,21629.1,21640.8,0
2024-02-12T13:58:00+05:30,21639.45,21645.8,21635.1,21635.1,0
2024-02-12T13:59:00+05:30,21634.7,21641.15,21634.4,21635.45,0
2024-02-12T14:00:00+05:30,21635.15,21646.0,21634.2,21643.7,0
2024-02-12T14:01:00+05:30,21643.45,21651.45,21636.8,21636.9,0
2024-02-12T14:02:00+05:30,21637.6,21653.65,21637.6,21651.15,0
2024-02-12T14:03:00+05:30,21651.45,21658.85,21651.0,21653.7,0
2024-02-12T14:04:00+05:30,21654.55,21658.05,21653.15,21656.55,0
2024-02-12T14:05:00+05:30,21655.9,21665.3,21652.65,21664.8,0
2024-02-12T14:06:00+05:30,21665.8,21668.7,21648.85,21654.1,0
2024-02-12T14:07:00+05:30,21654.75,21657.3,21650.05,21651.95,0
2024-02-12T14:08:00+05:30,21651.4,21653.0,21645.75,21650.85,0
2024-02-12T14:09:00+05:30,21651.15,21656.95,21651.15,21654.4,0
2024-02-12T14:10:00+05:30,21653.9,21661.75,21653.0,21659.8,0
2024-02-12T14:11:00+05:30,21660.2,21669.4,21659.75,21668.4,0
2024-02-12T14:12:00+05:30,21669.45,21669.45,21662.1,21666.95,0
2024-02-12T14:13:00+05:30,21668.85,21685.7,21668.65,21682.35,0
2024-02-12T14:14:00+05:30,21684.05,21691.55,21677.2,21688.35,0
2024-02-12T14:15:00+05:30,21687.85,21697.0,21683.75,21685.75,0
2024-02-12T14:16:00+05:30,21686.45,21693.35,21682.1,21682.15,0
2024-02-12T14:17:00+05:30,21681.0,21687.65,21673.35,21673.35,0
2024-02-12T14:18:00+05:30,21674.4,21680.65,21670.25,21671.1,0
2024-02-12T14:19:00+05:30,21670.8,21674.5,21661.35,21661.35,0
2024-02-12T14:20:00+05:30,21662.85,21671.3,21662.55,21667.75,0
2024-02-12T14:21:00+05:30,21668.2,21670.7,21659.9,21659.9,0
2024-02-12T14:22:00+05:30,21661.1,21661.1,21638.65,21640.05,0
2024-02-12T14:23:00+05:30,21641.3,21649.7,21640.7,21646.55,0
2024-02-12T14:24:00+05:30,21645.35,21648.6,21632.25,21641.3,0
2024-02-12T14:25:00+05:30,21642.2,21644.95,21637.15,21637.15,0
2024-02-12T14:26:00+05:30,21637.25,21643.4,21633.6,21633.6,0
2024-02-12T14:27:00+05:30,21633.95,21642.1,21632.45,21638.25,0
2024-02-12T14:28:00+05:30,21640.75,21646.25,21631.0,21631.0,0
2024-02-12T14:29:00+05:30,21632.7,21637.55,21628.95,21633.45,0
2024-02-12T14:30:00+05:30,21634.5,21647.8,21634.5,21645.95,0
2024-02-12T14:31:00+05:30,21647.35,21665.3,21647.35,21665.3,0
2024-02-12T14:32:00+05:30,21666.1,21666.9,21657.1,21661.1,0
2024-02-12T14:33:00+05:30,21661.25,21661.3,21652.2,21652.2,0
2024-02-12T14:34:00+05:30,21652.55,21667.85,21651.55,21665.1,0
2024-02-12T14:35:00+05:30,21666.25,21669.7,21658.6,21658.6,0
2024-02-12T14:36:00+05:30,21658.05,21662.2,21656.75,21656.95,0
2024-02-12T14:37:00+05:30,21656.9,21657.1,21648.75,21649.2,0
2024-02-12T14:38:00+05:30,21649.8,21650.5,21637.5,21640.65,0
2024-02-12T14:39:00+05:30,21641.1,21643.7,21639.25,21640.1,0
2024-02-12T14:40:00+05:30,21641.0,21647.6,21630.55,21630.55,0
2024-02-12T14:41:00+05:30,21629.85,21640.25,21623.65,21640.25,0
2024-02-12T14:42:00+05:30,21639.05,21651.25,21636.75,21651.25,0
2024-02-12T14:43:00+05:30,21652.1,21656.9,21649.3,21654.05,0
2024-02-12T14:44:00+05:30,21654.5,21654.6,21644.15,21644.6,0
2024-02-12T14:45:00+05:30,21644.2,21647.5,21636.8,21637.15,0
2024-02-12T14:46:00+05:30,21637.8,21649.75,21637.8,21648.2,0
2024-02-12T14:47:00+05:30,21649.55,21652.75,21643.75,21647.3,0
2024-02-12T14:48:00+05:30,21648.6,21649.6,21641.35,21641.45,0
2024-02-12T14:49:00+05:30,21642.95,21642.95,21628.45,21633.3,0
2024-02-12T14:50:00+05:30,21633.85,21642.45,21625.2,21625.65,0
2024-02-12T14:51:00+05:30,21625.85,21636.05,21624.35,21631.9,0
2024-02-12T14:52:00+05:30,21631.35,21631.35,21620.15,21620.55,0
2024-02-12T14:53:00+05:30,21621.85,21626.9,21617.85,21621.35,0
2024-02-12T14:54:00+05:30,21621.1,21624.3,21614.45,21614.45,0
2024-02-12T14:55:00+05:30,21614.3,21625.4,21613.95,21620.4,0
2024-02-12T14:56:00+05:30,21621.15,21626.55,21619.9,21623.7,0
2024-02-12T14:57:00+05:30,21625.05,21626.05,21619.0,21624.6,0
2024-02-12T14:58:00+05:30,21624.95,21627.3,21622.15,21624.15,0
2024-02-12T14:59:00+05:30,21625.25,21625.55,21603.75,21603.85,0
2024-02-12T15:00:00+05:30,21604.95,21630.05,21604.95,21625.8,0
2024-02-12T15:01:00+05:30,21624.6,21654.45,21624.6,21654.4,0
2024-02-12T15:02:00+05:30,21656.05,21657.35,21640.0,21641.5,0
2024-02-12T15:03:00+05:30,21640.8,21651.6,21640.45,21650.6,0
2024-02-12T15:04:00+05:30,21651.25,21653.3,21644.1,21645.6,0
2024-02-12T15:05:00+05:30,21647.05,21649.95,21638.9,21638.9,0
2024-02-12T15:06:00+05:30,21638.95,21650.5,21638.95,21640.3,0
2024-02-12T15:07:00+05:30,21642.15,21647.6,21640.85,21643.6,0
2024-02-12T15:08:00+05:30,21645.55,21649.5,21641.45,21642.45,0
2024-02-12T15:09:00+05:30,21642.75,21644.05,21634.25,21634.25,0
2024-02-12T15:10:00+05:30,21635.95,21638.45,21621.8,21623.0,0
2024-02-12T15:11:00+05:30,21622.75,21626.2,21601.5,21603.7,0
